       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
    230.294     4.1867     4.1856   3.274421   3.274449     1.9769     0.0404     0.0825    4.95560    228.000    34.9019    34.9034    1470.89    4.95547  1028.7572  1028.7585      1.065    7.23520 0.0000e+00
    231.305     4.1874     4.1863   3.274542   3.274558     1.9770     0.0222     0.0825    4.95648    229.000    34.9020    34.9034    1470.91    4.95635  1028.7620  1028.7631      0.957    7.23506 0.0000e+00
    232.316     4.1868     4.1858   3.274522   3.274570     1.9774     0.0149     0.0826    4.95858    230.000    34.9019    34.9035    1470.93    4.95845  1028.7666  1028.7679      0.913    7.23518 0.0000e+00
    233.326     4.1841     4.1830   3.274319   3.274358     1.9781     0.0327     0.0825    4.96188    231.000    34.9018    34.9035    1470.93    4.96175  1028.7715  1028.7729      0.818    7.23566 0.0000e+00
    234.337     4.1803     4.1791   3.274012   3.274054     1.9783     0.0285     0.0865    4.96371    232.000    34.9016    34.9034    1470.93    4.96357  1028.7765  1028.7780      0.744    7.23634 0.0000e+00
    235.347     4.1769     4.1758   3.273721   3.273770     1.9784     0.0287     0.0828    4.96524    233.000    34.9013    34.9030    1470.93    4.96511  1028.7813  1028.7827      0.964    7.23696 0.0000e+00
    236.358     4.1762     4.1751   3.273695   3.273744     1.9782     0.0232     0.0846    4.96520    234.000    34.9012    34.9029    1470.95    4.96507  1028.7859  1028.7874      1.218    7.23709 0.0000e+00
    237.369     4.1756     4.1746   3.273708   3.273758     1.9782     0.0226     0.0828    4.96592    235.000    34.9014    34.9031    1470.96    4.96579  1028.7908  1028.7922      1.379    7.23718 0.0000e+00
    238.379     4.1751     4.1742   3.273724   3.273764     1.9782     0.0226     0.0825    4.96665    236.000    34.9016    34.9030    1470.97    4.96651  1028.7958  1028.7970      1.466    7.23727 0.0000e+00
    239.390     4.1727     4.1719   3.273535   3.273602     1.9779     0.0238     0.0825    4.96658    237.000    34.9013    34.9030    1470.98    4.96645  1028.8004  1028.8019      1.402    7.23769 0.0000e+00
    240.401     4.1707     4.1695   3.273385   3.273436     1.9777     0.0232     0.0825    4.96684    238.000    34.9012    34.9030    1470.99    4.96671  1028.8052  1028.8069      1.140    7.23806 0.0000e+00
    241.411     4.1665     4.1645   3.273006   3.272969     1.9772     0.0351     0.0824    4.96643    239.000    34.9006    34.9023    1470.99    4.96630  1028.8099  1028.8115      0.676    7.23884 0.0000e+00
    242.422     4.1611     4.1606   3.272525   3.272609     1.9771     0.0220     0.0824    4.96749    240.000    34.9001    34.9016    1470.98    4.96736  1028.8148  1028.8160      0.663    7.23982 0.0000e+00
    243.433     4.1618     4.1606   3.272647   3.272671     1.9771     0.0351     0.0821    4.96829    241.000    34.9003    34.9018    1471.00    4.96815  1028.8196  1028.8209      0.982    7.23969 0.0000e+00
    244.443     4.1614     4.1602   3.272675   3.272676     1.9779     0.0406     0.0826    4.97146    242.000    34.9004    34.9017    1471.01    4.97133  1028.8243  1028.8256      1.140    7.23974 0.0000e+00
    245.454     4.1635     4.1626   3.272966   3.273020     1.9779     0.0330     0.0823    4.97176    243.000    34.9012    34.9027    1471.04    4.97163  1028.8295  1028.8307      1.194    7.23935 0.0000e+00
    246.465     4.1632     4.1622   3.273000   3.273035     1.9779     0.0239     0.0824    4.97250    244.000    34.9013    34.9028    1471.05    4.97237  1028.8342  1028.8356      1.180    7.23939 0.0000e+00
    247.476     4.1622     4.1614   3.272947   3.273028     1.9777     0.0263     0.0825    4.97262    245.000    34.9012    34.9030    1471.07    4.97249  1028.8390  1028.8405      1.141    7.23957 0.0000e+00
    248.486     4.1624     4.1612   3.273040   3.273031     1.9775     0.0421     0.0821    4.97255    246.000    34.9015    34.9027    1471.08    4.97242  1028.8439  1028.8450      1.055    7.23952 0.0000e+00
    249.497     4.1695     4.1684   3.273814   3.273808     1.9772     0.0411     0.0822    4.97121    247.000    34.9027    34.9038    1471.13    4.97107  1028.8486  1028.8496      0.920    7.23821 0.0000e+00
    250.508     4.1717     4.1706   3.274108   3.274125     1.9768     0.0425     0.0820    4.97040    248.000    34.9032    34.9046    1471.16    4.97027  1028.8535  1028.8547      0.905    7.23778 0.0000e+00
    251.518     4.1717     4.1708   3.274183   3.274219     1.9770     0.0428     0.0819    4.97146    249.000    34.9036    34.9050    1471.17    4.97132  1028.8585  1028.8597      1.025    7.23777 0.0000e+00
    252.529     4.1720     4.1710   3.274289   3.274328     1.9761     0.0383     0.0820    4.96916    250.000    34.9039    34.9055    1471.19    4.96903  1028.8634  1028.8647      1.091    7.23769 0.0000e+00
    253.540     4.1766     4.1759   3.274828   3.274837     1.9757     0.0245     0.0815    4.96799    251.000    34.9049    34.9057    1471.23    4.96786  1028.8683  1028.8690      1.039    7.23683 0.0000e+00
    254.551     4.1814     4.1804   3.275397   3.275429     1.9757     0.0278     0.1042    4.96783    252.000    34.9060    34.9075    1471.27    4.96769  1028.8734  1028.8746      0.890    7.23594 0.0000e+00
    255.561     4.1822     4.1814   3.275552   3.275594     1.9754     0.0340     0.0822    4.96744    253.000    34.9064    34.9078    1471.29    4.96731  1028.8783  1028.8795      0.807    7.23577 0.0000e+00
    256.572     4.1833     4.1826   3.275716   3.275741     1.9750     0.0374     0.0816    4.96634    254.000    34.9067    34.9077    1471.31    4.96620  1028.8831  1028.8839      0.941    7.23557 0.0000e+00
    257.583     4.1982     4.1995   3.277353   3.277499     1.9741     0.0454     0.0819    4.96199    255.000    34.9097    34.9101    1471.39    4.96185  1028.8884  1028.8885      1.138    7.23278 0.0000e+00
    258.594     4.2042     4.2029   3.278029   3.278031     1.9737     0.0357     0.0824    4.96062    256.000    34.9108    34.9122    1471.43    4.96049  1028.8932  1028.8945      1.221    7.23166 0.0000e+00
    259.604     4.2046     4.2035   3.278115   3.278151     1.9734     0.0226     0.0819    4.96002    257.000    34.9109    34.9124    1471.45    4.95989  1028.8979  1028.8993      1.132    7.23160 0.0000e+00
    260.615     4.2057     4.2048   3.278286   3.278330     1.9730     0.0284     0.0818    4.95922    258.000    34.9111    34.9126    1471.47    4.95908  1028.9027  1028.9041      0.883    7.23138 0.0000e+00
    261.626     4.2068     4.2055   3.278446   3.278447     1.9716     0.0441     0.0821    4.95497    259.000    34.9114    34.9127    1471.49    4.95484  1028.9075  1028.9087      0.838    7.23118 0.0000e+00
    262.637     4.2081     4.2071   3.278624   3.278684     1.9708     0.0405     0.0823    4.95281    260.000    34.9115    34.9133    1471.52    4.95268  1028.9121  1028.9136      1.120    7.23094 0.0000e+00
    263.648     4.2096     4.2087   3.278841   3.278859     1.9705     0.0409     0.0818    4.95237    261.000    34.9120    34.9132    1471.54    4.95224  1028.9170  1028.9180      1.332    7.23066 0.0000e+00
    264.658     4.2107     4.2101   3.279011   3.279125     1.9700     0.0420     0.0819    4.95109    262.000    34.9122    34.9142    1471.56    4.95096  1028.9216  1028.9233      1.323    7.23044 0.0000e+00
    265.669     4.2043     4.2028   3.278441   3.278488     1.9693     0.0415     0.0819    4.95016    263.000    34.9118    34.9139    1471.55    4.95003  1028.9268  1028.9286      1.077    7.23161 0.0000e+00
    266.680     4.2028     4.2017   3.278340   3.278377     1.9680     0.0262     0.0819    4.94690    264.000    34.9116    34.9132    1471.56    4.94677  1028.9315  1028.9329      0.648    7.23188 0.0000e+00
    267.691     4.2010     4.2006   3.278223   3.278331     1.9670     0.0374     0.0814    4.94440    265.000    34.9116    34.9133    1471.57    4.94427  1028.9364  1028.9377      0.713    7.23220 0.0000e+00
    268.702     4.1959     4.1949   3.277773   3.277878     1.9663     0.0234     0.0822    4.94308    266.000    34.9111    34.9135    1471.56    4.94295  1028.9413  1028.9432      1.139    7.23312 0.0000e+00
    269.712     4.1842     4.1835   3.276695   3.276917     1.9660     0.0387     0.0815    4.94441    267.000    34.9102    34.9136    1471.53    4.94428  1028.9465  1028.9493      1.389    7.23523 0.0000e+00
    270.723     4.1746     4.1733   3.275826   3.275881     1.9658     0.0405     0.0815    4.94579    268.000    34.9096    34.9116    1471.51    4.94566  1028.9518  1028.9536      1.483    7.23697 0.0000e+00
    271.734     4.1705     4.1701   3.275447   3.275595     1.9650     0.0401     0.0818    4.94414    269.000    34.9090    34.9111    1471.50    4.94401  1028.9564  1028.9581      1.454    7.23773 0.0000e+00
    272.745     4.1686     4.1678   3.275320   3.275398     1.9648     0.0464     0.0814    4.94432    270.000    34.9089    34.9106    1471.51    4.94419  1028.9613  1028.9628      1.324    7.23806 0.0000e+00
    273.756     4.1717     4.1710   3.275682   3.275723     1.9647     0.0441     0.0814    4.94416    271.000    34.9094    34.9106    1471.54    4.94403  1028.9659  1028.9670      1.111    7.23750 0.0000e+00
    274.767     4.1736     4.1727   3.275909   3.275959     1.9647     0.0443     0.0813    4.94482    272.000    34.9095    34.9110    1471.57    4.94468  1028.9705  1028.9718      0.775    7.23715 0.0000e+00
    275.777     4.1717     4.1709   3.275751   3.275833     1.9645     0.0333     0.0814    4.94509    273.000    34.9091    34.9109    1471.57    4.94496  1028.9751  1028.9767      0.590    7.23751 0.0000e+00
    276.788     4.1651     4.1640   3.275177   3.275281     1.9637     0.0308     0.0833    4.94371    274.000    34.9088    34.9111    1471.56    4.94358  1028.9802  1028.9823      1.090    7.23869 0.0000e+00
    277.799     4.1597     4.1594   3.274693   3.274845     1.9639     0.0298     0.0814    4.94589    275.000    34.9082    34.9104    1471.56    4.94576  1028.9851  1028.9868      1.396    7.23967 0.0000e+00
    278.810     4.1591     4.1580   3.274678   3.274724     1.9637     0.0409     0.0814    4.94592    276.000    34.9082    34.9098    1471.57    4.94579  1028.9897  1028.9912      1.432    7.23979 0.0000e+00
    279.821     4.1558     4.1545   3.274371   3.274480     1.9637     0.0412     0.0814    4.94691    277.000    34.9074    34.9101    1471.57    4.94677  1028.9943  1028.9966      1.203    7.24040 0.0000e+00
    280.832     4.1471     4.1461   3.273591   3.273646     1.9636     0.0409     0.0814    4.94833    278.000    34.9069    34.9086    1471.55    4.94820  1028.9995  1029.0010      0.757    7.24197 0.0000e+00
    281.843     4.1457     4.1451   3.273494   3.273594     1.9635     0.0441     0.0814    4.94889    279.000    34.9067    34.9086    1471.56    4.94876  1029.0042  1029.0057      0.825    7.24223 0.0000e+00
    282.853     4.1438     4.1423   3.273377   3.273372     1.9634     0.0332     0.0814    4.94938    280.000    34.9068    34.9084    1471.57    4.94925  1029.0093  1029.0106      1.349    7.24257 0.0000e+00
    283.864     4.1409     4.1401   3.273143   3.273268     1.9636     0.0226     0.0812    4.95112    281.000    34.9066    34.9089    1471.57    4.95099  1029.0140  1029.0160      1.568    7.24309 0.0000e+00
    284.875     4.1336     4.1327   3.272487   3.272603     1.9636     0.0226     0.0813    4.95275    282.000    34.9060    34.9084    1471.56    4.95262  1029.0190  1029.0210      1.551    7.24442 0.0000e+00
    285.886     4.1329     4.1310   3.272480   3.272437     1.9638     0.0298     0.0814    4.95437    283.000    34.9061    34.9076    1471.57    4.95424  1029.0238  1029.0253      1.347    7.24453 0.0000e+00
    286.897     4.1341     4.1329   3.272642   3.272633     1.9638     0.0456     0.0814    4.95478    284.000    34.9062    34.9074    1471.59    4.95465  1029.0284  1029.0295      0.986    7.24431 0.0000e+00
    287.908     4.1343     4.1335   3.272679   3.272752     1.9644     0.0307     0.0813    4.95748    285.000    34.9059    34.9076    1471.61    4.95735  1029.0328  1029.0343      0.550    7.24429 0.0000e+00
    288.919     4.1341     4.1324   3.272701   3.272659     1.9649     0.0219     0.0816    4.95971    286.000    34.9059    34.9072    1471.63    4.95958  1029.0376  1029.0388      0.766    7.24434 0.0000e+00
    289.930     4.1029     4.1043   3.269694   3.270301     1.9654     0.0313     0.0814    4.96635    287.000    34.9028    34.9085    1471.51    4.96622  1029.0433  1029.0477      1.337    7.25003 0.0000e+00
    290.941     4.0955     4.0945   3.269038   3.269164     1.9649     0.0417     0.0814    4.96627    288.000    34.9024    34.9048    1471.49    4.96614  1029.0486  1029.0505      1.630    7.25137 0.0000e+00
    291.952     4.0879     4.0867   3.268333   3.268450     1.9649     0.0444     0.0814    4.96794    289.000    34.9014    34.9041    1471.48    4.96781  1029.0533  1029.0555      1.719    7.25275 0.0000e+00
    292.962     4.0856     4.0850   3.268173   3.268238     1.9643     0.0375     0.0814    4.96676    290.000    34.9015    34.9029    1471.48    4.96663  1029.0582  1029.0594      1.598    7.25316 0.0000e+00
    293.973     4.0823     4.0817   3.267874   3.268026     1.9644     0.0244     0.0814    4.96842    291.000    34.9009    34.9033    1471.49    4.96830  1029.0629  1029.0648      1.215    7.25378 0.0000e+00
    294.984     4.0799     4.0789   3.267655   3.267704     1.9651     0.0396     0.0812    4.97176    292.000    34.9003    34.9019    1471.49    4.97163  1029.0674  1029.0687      0.518    7.25424 0.0000e+00
    295.995     4.0789     4.0780   3.267620   3.267657     1.9663     0.0208     0.0812    4.97654    293.000    34.9004    34.9018    1471.50    4.97641  1029.0723  1029.0734      0.894    7.25441 0.0000e+00
    297.006     4.0904     4.0902   3.268864   3.268836     1.9672     0.0226     0.0816    4.97858    294.000    34.9024    34.9023    1471.57    4.97845  1029.0771  1029.0771      1.407    7.25226 0.0000e+00
    298.017     4.0964     4.0956   3.269473   3.269580     1.9674     0.0234     0.0815    4.97926    295.000    34.9027    34.9048    1471.61    4.97913  1029.0814  1029.0831      1.608    7.25119 0.0000e+00
    299.028     4.0944     4.0940   3.269348   3.269437     1.9681     0.0226     0.0814    4.98252    296.000    34.9028    34.9043    1471.62    4.98239  1029.0864  1029.0876      1.634    7.25153 0.0000e+00
    300.039     4.0972     4.0958   3.269675   3.269658     1.9683     0.0248     0.0811    4.98353    297.000    34.9032    34.9045    1471.65    4.98340  1029.0911  1029.0923      1.488    7.25102 0.0000e+00
    301.050     4.0981     4.0971   3.269805   3.269858     1.9683     0.0227     0.0810    4.98383    298.000    34.9033    34.9049    1471.67    4.98370  1029.0957  1029.0970      1.166    7.25086 0.0000e+00
    302.061     4.0985     4.0977   3.269894   3.269954     1.9678     0.0414     0.0812    4.98283    299.000    34.9033    34.9048    1471.69    4.98270  1029.1003  1029.1017      0.751    7.25078 0.0000e+00
    303.072     4.0988     4.0981   3.269953   3.270044     1.9673     0.0419     0.0808    4.98196    300.000    34.9031    34.9050    1471.70    4.98183  1029.1049  1029.1064      0.699    7.25074 0.0000e+00
    304.083     4.0983     4.0971   3.269958   3.270007     1.9672     0.0423     0.0811    4.98223    301.000    34.9032    34.9050    1471.72    4.98210  1029.1097  1029.1112      1.055    7.25083 0.0000e+00
    305.094     4.0979     4.0969   3.269967   3.270031     1.9668     0.0309     0.0807    4.98138    302.000    34.9032    34.9050    1471.73    4.98125  1029.1144  1029.1158      1.242    7.25090 0.0000e+00
    306.105     4.0891     4.0876   3.269122   3.269258     1.9664     0.0316     0.0804    4.98217    303.000    34.9020    34.9051    1471.71    4.98204  1029.1191  1029.1217      1.246    7.25253 0.0000e+00
    307.116     4.0751     4.0732   3.267785   3.267941     1.9661     0.0366     0.1057    4.98359    304.000    34.9004    34.9043    1471.67    4.98346  1029.1241  1029.1274      1.122    7.25509 0.0000e+00
    308.127     4.0628     4.0614   3.266654   3.266678     1.9658     0.0271     0.0807    4.98476    305.000    34.8995    34.9013    1471.63    4.98463  1029.1295  1029.1311      0.968    7.25732 0.0000e+00
    309.138     4.0573     4.0563   3.266130   3.266228     1.9656     0.0423     0.0804    4.98571    306.000    34.8987    34.9009    1471.62    4.98558  1029.1340  1029.1360      0.912    7.25835 0.0000e+00
    310.149     4.0515     4.0509   3.265616   3.265744     1.9657     0.0334     0.0810    4.98753    307.000    34.8981    34.9003    1471.62    4.98740  1029.1389  1029.1407      0.858    7.25940 0.0000e+00
    311.160     4.0497     4.0491   3.265505   3.265577     1.9661     0.0334     0.0808    4.98964    308.000    34.8982    34.8997    1471.62    4.98951  1029.1439  1029.1451      0.896    7.25973 0.0000e+00
    312.171     4.0534     4.0524   3.265915   3.265963     1.9669     0.0409     0.0807    4.99248    309.000    34.8986    34.9003    1471.66    4.99235  1029.1484  1029.1499      1.082    7.25904 0.0000e+00
    313.182     4.0535     4.0525   3.265960   3.266020     1.9673     0.0310     0.0809    4.99468    310.000    34.8985    34.9003    1471.67    4.99455  1029.1531  1029.1545      1.265    7.25903 0.0000e+00
    314.193     4.0518     4.0511   3.265827   3.265980     1.9675     0.0248     0.0815    4.99610    311.000    34.8982    34.9007    1471.68    4.99597  1029.1577  1029.1598      1.337    7.25935 0.0000e+00
    315.204     4.0359     4.0358   3.264345   3.264620     1.9679     0.0424     0.0813    5.00023    312.000    34.8969    34.9003    1471.63    5.00010  1029.1632  1029.1659      1.298    7.26225 0.0000e+00
    316.215     4.0342     4.0332   3.264235   3.264288     1.9684     0.0415     0.0808    5.00288    313.000    34.8969    34.8986    1471.64    5.00275  1029.1680  1029.1694      1.132    7.26255 0.0000e+00
    317.226     4.0395     4.0383   3.264811   3.264765     1.9685     0.0270     0.0808    5.00317    314.000    34.8976    34.8983    1471.68    5.00304  1029.1726  1029.1733      0.843    7.26158 0.0000e+00
    318.237     4.0500     4.0494   3.265926   3.265990     1.9695     0.0351     0.0803    5.00559    315.000    34.8991    34.9005    1471.74    5.00546  1029.1772  1029.1785      0.700    7.25962 0.0000e+00
    319.248     4.0542     4.0528   3.266407   3.266406     1.9698     0.0329     0.0804    5.00696    316.000    34.8998    34.9013    1471.78    5.00683  1029.1820  1029.1835      0.965    7.25884 0.0000e+00
    320.259     4.0543     4.0533   3.266448   3.266525     1.9701     0.0356     0.0809    5.00853    317.000    34.8997    34.9016    1471.79    5.00840  1029.1866  1029.1882      1.323    7.25884 0.0000e+00
    321.270     4.0521     4.0513   3.266302   3.266404     1.9704     0.0222     0.0802    5.01049    318.000    34.8997    34.9018    1471.80    5.01036  1029.1915  1029.1934      1.503    7.25922 0.0000e+00
    322.282     4.0464     4.0458   3.265793   3.265935     1.9708     0.0233     0.0806    5.01313    319.000    34.8992    34.9015    1471.79    5.01300  1029.1965  1029.1984      1.401    7.26027 0.0000e+00
    323.293     4.0464     4.0455   3.265827   3.265906     1.9702     0.0361     0.0808    5.01183    320.000    34.8990    34.9009    1471.81    5.01170  1029.2010  1029.2026      0.965    7.26027 0.0000e+00
    324.304     4.0445     4.0425   3.265688   3.265658     1.9709     0.0414     0.0806    5.01523    321.000    34.8988    34.9006    1471.82    5.01510  1029.2058  1029.2074      0.557    7.26062 0.0000e+00
    325.315     4.0381     4.0375   3.265112   3.265259     1.9710     0.0309     0.0803    5.01699    322.000    34.8983    34.9007    1471.80    5.01686  1029.2108  1029.2126      1.101    7.26179 0.0000e+00
    326.326     4.0366     4.0354   3.265019   3.265057     1.9710     0.0234     0.0807    5.01785    323.000    34.8982    34.8999    1471.82    5.01772  1029.2156  1029.2170      1.435    7.26206 0.0000e+00
    327.337     4.0372     4.0363   3.265118   3.265184     1.9710     0.0226     0.0805    5.01844    324.000    34.8982    34.8999    1471.83    5.01831  1029.2201  1029.2216      1.524    7.26195 0.0000e+00
    328.348     4.0340     4.0333   3.264832   3.264995     1.9710     0.0398     0.0804    5.01954    325.000    34.8976    34.9004    1471.84    5.01941  1029.2247  1029.2269      1.402    7.26255 0.0000e+00
    329.359     4.0143     4.0142   3.262980   3.263264     1.9710     0.0421     0.0804    5.02290    326.000    34.8961    34.8996    1471.77    5.02277  1029.2305  1029.2332      1.132    7.26614 0.0000e+00
    330.370     4.0072     4.0057   3.262334   3.262379     1.9708     0.0421     0.0804    5.02400    327.000    34.8954    34.8975    1471.75    5.02387  1029.2354  1029.2372      0.835    7.26745 0.0000e+00
    331.381     4.0057     4.0047   3.262220   3.262291     1.9705     0.0272     0.0801    5.02370    328.000    34.8951    34.8970    1471.76    5.02357  1029.2400  1029.2416      0.768    7.26773 0.0000e+00
    332.393     4.0033     4.0027   3.262041   3.262145     1.9702     0.0416     0.0800    5.02371    329.000    34.8949    34.8969    1471.77    5.02358  1029.2448  1029.2463      1.006    7.26815 0.0000e+00
    333.404     4.0019     4.0010   3.261938   3.262029     1.9704     0.0444     0.0806    5.02521    330.000    34.8947    34.8967    1471.78    5.02508  1029.2494  1029.2511      1.277    7.26843 0.0000e+00
    334.415     4.0007     3.9996   3.261872   3.261936     1.9706     0.0412     0.0803    5.02665    331.000    34.8947    34.8965    1471.79    5.02652  1029.2543  1029.2557      1.369    7.26864 0.0000e+00
    335.426     3.9991     3.9980   3.261753   3.261834     1.9708     0.0356     0.0802    5.02818    332.000    34.8944    34.8965    1471.80    5.02805  1029.2589  1029.2606      1.211    7.26894 0.0000e+00
    336.437     3.9972     3.9962   3.261613   3.261679     1.9709     0.0352     0.0806    5.02951    333.000    34.8942    34.8961    1471.81    5.02938  1029.2635  1029.2651      0.780    7.26929 0.0000e+00
    337.448     3.9925     3.9915   3.261200   3.261295     1.9707     0.0272     0.0807    5.03016    334.000    34.8938    34.8959    1471.81    5.03003  1029.2684  1029.2703      0.732    7.27015 0.0000e+00
    338.459     3.9889     3.9880   3.260917   3.260995     1.9708     0.0233     0.0803    5.03151    335.000    34.8936    34.8955    1471.81    5.03138  1029.2734  1029.2750      1.192    7.27079 0.0000e+00
    339.470     3.9873     3.9865   3.260798   3.260906     1.9709     0.0233     0.0800    5.03304    336.000    34.8935    34.8955    1471.82    5.03291  1029.2781  1029.2798      1.317    7.27110 0.0000e+00
    340.482     3.9855     3.9845   3.260679   3.260745     1.9704     0.0366     0.0803    5.03202    337.000    34.8934    34.8953    1471.82    5.03189  1029.2830  1029.2845      1.200    7.27142 0.0000e+00
    341.493     3.9854     3.9844   3.260716   3.260771     1.9701     0.0442     0.0797    5.03162    338.000    34.8933    34.8951    1471.84    5.03149  1029.2876  1029.2891      0.960    7.27143 0.0000e+00
    342.504     3.9856     3.9846   3.260784   3.260839     1.9699     0.0439     0.0796    5.03165    339.000    34.8934    34.8952    1471.86    5.03152  1029.2924  1029.2938      0.895    7.27139 0.0000e+00
    343.515     3.9848     3.9838   3.260753   3.260819     1.9698     0.0190     0.0801    5.03211    340.000    34.8934    34.8952    1471.87    5.03198  1029.2970  1029.2986      1.116    7.27154 0.0000e+00
    344.526     3.9849     3.9839   3.260805   3.260859     1.9698     0.0278     0.0800    5.03277    341.000    34.8934    34.8950    1471.89    5.03264  1029.3016  1029.3031      1.327    7.27153 0.0000e+00
    345.538     3.9844     3.9835   3.260802   3.260883     1.9698     0.0447     0.0802    5.03350    342.000    34.8933    34.8952    1471.90    5.03337  1029.3063  1029.3080      1.395    7.27162 0.0000e+00
    346.549     3.9836     3.9826   3.260767   3.260844     1.9692     0.0470     0.0797    5.03229    343.000    34.8932    34.8951    1471.91    5.03216  1029.3110  1029.3127      1.281    7.27176 0.0000e+00
    347.560     3.9830     3.9821   3.260761   3.260831     1.9688     0.0432     0.0793    5.03171    344.000    34.8932    34.8950    1471.93    5.03158  1029.3158  1029.3174      0.997    7.27187 0.0000e+00
    348.571     3.9823     3.9814   3.260733   3.260796     1.9685     0.0424     0.0794    5.03131    345.000    34.8931    34.8948    1471.94    5.03118  1029.3204  1029.3219      0.632    7.27200 0.0000e+00
    349.582     3.9815     3.9803   3.260689   3.260746     1.9676     0.0411     0.0802    5.02914    346.000    34.8929    34.8948    1471.95    5.02902  1029.3251  1029.3267      0.687    7.27216 0.0000e+00
    350.594     3.9797     3.9787   3.260587   3.260653     1.9680     0.0252     0.0794    5.03123    347.000    34.8930    34.8949    1471.96    5.03110  1029.3301  1029.3317      1.092    7.27247 0.0000e+00
    351.605     3.9797     3.9787   3.260638   3.260703     1.9678     0.0450     0.0798    5.03126    348.000    34.8931    34.8949    1471.98    5.03113  1029.3347  1029.3363      1.377    7.27247 0.0000e+00
    352.616     3.9798     3.9788   3.260696   3.260751     1.9683     0.0294     0.0795    5.03356    349.000    34.8931    34.8948    1472.00    5.03343  1029.3395  1029.3409      1.497    7.27245 0.0000e+00
    353.627     3.9808     3.9799   3.260839   3.260896     1.9680     0.0254     0.0803    5.03316    350.000    34.8932    34.8949    1472.02    5.03303  1029.3441  1029.3456      1.466    7.27226 0.0000e+00
    354.638     3.9811     3.9803   3.260914   3.260995     1.9679     0.0438     0.0795    5.03345    351.000    34.8932    34.8951    1472.04    5.03332  1029.3488  1029.3503      1.308    7.27221 0.0000e+00
    355.650     3.9808     3.9798   3.260937   3.260992     1.9675     0.0282     0.0804    5.03282    352.000    34.8933    34.8950    1472.05    5.03269  1029.3535  1029.3550      1.058    7.27225 0.0000e+00
    356.661     3.9804     3.9794   3.260929   3.261002     1.9674     0.0380     0.0806    5.03305    353.000    34.8931    34.8950    1472.06    5.03292  1029.3580  1029.3596      0.781    7.27234 0.0000e+00
    357.672     3.9792     3.9782   3.260865   3.260950     1.9670     0.0305     0.0792    5.03269    354.000    34.8931    34.8951    1472.08    5.03256  1029.3629  1029.3646      0.837    7.27256 0.0000e+00
    358.683     3.9777     3.9771   3.260783   3.260884     1.9667     0.0162     0.0803    5.03233    355.000    34.8931    34.8950    1472.09    5.03220  1029.3677  1029.3694      1.122    7.27282 0.0000e+00
    359.695     3.9759     3.9749   3.260655   3.260749     1.9664     0.0260     0.0802    5.03231    356.000    34.8929    34.8951    1472.09    5.03218  1029.3724  1029.3743      1.220    7.27315 0.0000e+00
    360.706     3.9745     3.9736   3.260556   3.260642     1.9662     0.0436     0.0795    5.03233    357.000    34.8927    34.8947    1472.11    5.03220  1029.3771  1029.3788      1.092    7.27341 0.0000e+00
    361.717     3.9742     3.9732   3.260567   3.260636     1.9660     0.0401     0.0795    5.03233    358.000    34.8926    34.8945    1472.12    5.03220  1029.3818  1029.3834      0.819    7.27347 0.0000e+00
    362.728     3.9744     3.9735   3.260643   3.260704     1.9656     0.0303     0.0795    5.03185    359.000    34.8928    34.8945    1472.14    5.03173  1029.3866  1029.3881      0.860    7.27343 0.0000e+00
    363.740     3.9743     3.9733   3.260687   3.260765     1.9655     0.0381     0.0794    5.03212    360.000    34.8929    34.8949    1472.15    5.03200  1029.3914  1029.3929      1.174    7.27344 0.0000e+00
    364.751     3.9742     3.9732   3.260729   3.260795     1.9652     0.0109     0.0792    5.03176    361.000    34.8930    34.8949    1472.17    5.03163  1029.3960  1029.3977      1.352    7.27346 0.0000e+00
    365.762     3.9740     3.9729   3.260757   3.260825     1.9650     0.0403     0.0792    5.03181    362.000    34.8930    34.8949    1472.18    5.03169  1029.4008  1029.4025      1.314    7.27350 0.0000e+00
    366.773     3.9738     3.9728   3.260791   3.260867     1.9650     0.0312     0.0796    5.03241    363.000    34.8931    34.8950    1472.20    5.03228  1029.4055  1029.4071      1.049    7.27353 0.0000e+00
    367.785     3.9733     3.9724   3.260779   3.260860     1.9645     0.0338     0.0792    5.03133    364.000    34.8929    34.8948    1472.21    5.03120  1029.4102  1029.4117      0.642    7.27362 0.0000e+00
    368.796     3.9717     3.9707   3.260685   3.260769     1.9644     0.0232     0.0794    5.03204    365.000    34.8929    34.8950    1472.22    5.03192  1029.4150  1029.4167      0.896    7.27391 0.0000e+00
    369.807     3.9698     3.9688   3.260564   3.260646     1.9643     0.0307     0.0793    5.03254    366.000    34.8930    34.8950    1472.23    5.03241  1029.4199  1029.4218      1.404    7.27425 0.0000e+00
    370.819     3.9675     3.9664   3.260406   3.260497     1.9642     0.0419     0.0791    5.03304    367.000    34.8930    34.8953    1472.24    5.03291  1029.4249  1029.4268      1.638    7.27465 0.0000e+00
    371.830     3.9651     3.9641   3.260222   3.260309     1.9641     0.0418     0.0797    5.03374    368.000    34.8928    34.8949    1472.25    5.03361  1029.4297  1029.4315      1.631    7.27509 0.0000e+00
