       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
     34.000     5.0474     5.0477   3.338948   3.339195     2.6728     0.8547     0.5058    34.8566 1.0731e+03     33.678    34.8556    34.8581     7.0084    1471.30    27.5556    27.5576
     35.000     5.0395     5.0394   3.338298   3.338498     2.6726     0.9087     0.5075    34.8566 1.0854e+03     34.668    34.8558    34.8582     7.0101    1471.28    27.5567    27.5586
     36.000     5.0164     5.0187   3.335888   3.336542     2.6698     0.9236     0.5108    34.8554 1.0839e+03     35.658    34.8515    34.8567     7.0062    1471.20    27.5560    27.5599
     37.000     4.9866     4.9880   3.333447   3.333846     2.6675     0.9876     0.5208    34.8565 1.0728e+03     36.649    34.8539    34.8570     7.0052    1471.10    27.5613    27.5637
     38.000     4.9638     4.9650   3.331475   3.331846     2.6628     1.0807     0.5048    34.8569 1.0768e+03     37.639    34.8544    34.8574     6.9947    1471.02    27.5644    27.5667
     39.000     4.9433     4.9438   3.329583   3.329942     2.6590     1.1488     0.5108    34.8567 1.0891e+03     38.630    34.8534    34.8570     6.9874    1470.95    27.5660    27.5688
     40.000     4.9106     4.9109   3.326748   3.327038     2.6554     1.1798     0.4972    34.8575 1.0879e+03     39.620    34.8542    34.8572     6.9823    1470.84    27.5704    27.5728
     41.000     4.9010     4.9009   3.326194   3.326380     2.6509     1.2585     0.4941    34.8595 1.0831e+03     40.610    34.8572    34.8595     6.9702    1470.82    27.5739    27.5757
     42.000     4.8835     4.8842   3.324740   3.325108     2.6440     1.2945     0.4995    34.8615 1.0824e+03     41.601    34.8582    34.8617     6.9517    1470.77    27.5767    27.5794
     43.000     4.8476     4.8480   3.321388   3.321823     2.6383     1.2386     0.5012    34.8613 1.0845e+03     42.591    34.8563    34.8610     6.9406    1470.63    27.5793    27.5830
     44.000     4.7905     4.7916   3.316530   3.317038     2.6316     1.2137     0.4913    34.8652 1.0874e+03     43.582    34.8591    34.8638     6.9300    1470.42    27.5881    27.5917
     45.000     4.7301     4.7313   3.311332   3.311717     2.6189     1.1354     0.4808    34.8665 1.0918e+03     44.572    34.8614    34.8646     6.9002    1470.19    27.5968    27.5992
     46.000     4.6967     4.6983   3.308282   3.308753     2.6107     0.9569     0.4777    34.8659 1.0900e+03     45.562    34.8604    34.8642     6.8804    1470.07    27.5998    27.6026
     47.000     4.6875     4.6880   3.307650   3.307893     2.6082     0.7948     0.4797    34.8659 1.0824e+03     46.553    34.8622    34.8644     6.8748    1470.05    27.6022    27.6040
     48.000     4.6804     4.6808   3.307020   3.307300     2.6051     0.7581     0.4657    34.8654 1.0834e+03     47.543    34.8617    34.8645     6.8669    1470.04    27.6027    27.6049
     49.000     4.6637     4.6641   3.305715   3.305950     2.6012     0.7301     0.4643    34.8663 1.0939e+03     48.533    34.8634    34.8658     6.8576    1469.99    27.6059    27.6078
     50.000     4.6535     4.6531   3.304914   3.305109     2.5984     0.6889     0.4668    34.8668 1.0906e+03     49.524    34.8643    34.8671     6.8514    1469.97    27.6077    27.6100
     51.000     4.6449     4.6453   3.304234   3.304515     2.5964     0.6236     0.4584    34.8676 1.0845e+03     50.514    34.8649    34.8678     6.8472    1469.95    27.6092    27.6115
     52.000     4.6352     4.6386   3.303512   3.304033     2.5941     0.5993     0.4538    34.8681 1.0943e+03     51.505    34.8661    34.8686     6.8424    1469.93    27.6113    27.6129
     53.000     4.6164     4.6218   3.301771   3.302610     2.5901     0.6587     0.4582    34.8686 1.1001e+03     52.495    34.8650    34.8692     6.8333    1469.86    27.6125    27.6152
     54.000     4.5916     4.5919   3.299851   3.300109     2.5888     0.5522     0.4606    34.8706 1.0870e+03     53.485    34.8681    34.8708     6.8344    1469.78    27.6178    27.6198
     55.000     4.5860     4.5863   3.299449   3.299732     2.5869     0.4661     0.4507    34.8714 1.0816e+03     54.476    34.8688    34.8717     6.8299    1469.78    27.6189    27.6212
     56.000     4.5689     4.5698   3.298201   3.298500     2.5835     0.4441     0.4443    34.8739 1.0909e+03     55.466    34.8716    34.8741     6.8226    1469.73    27.6230    27.6250
     57.000     4.5543     4.5544   3.297210   3.297414     2.5785     0.4523     0.4437    34.8766 1.0960e+03     56.456    34.8749    34.8772     6.8097    1469.69    27.6273    27.6291
     58.000     4.5474     4.5475   3.296877   3.297090     2.5743     0.3061     0.4392    34.8792 1.0922e+03     57.447    34.8777    34.8801     6.7976    1469.68    27.6304    27.6322
     59.000     4.5470     4.5469   3.296996   3.297173     2.5705     0.2687     0.4335    34.8801 1.0905e+03     58.437    34.8790    34.8811     6.7862    1469.69    27.6314    27.6331
     60.000     4.5359     4.5364   3.296125   3.296413     2.5657     0.2647     0.4306    34.8818 1.0894e+03     59.427    34.8799    34.8828     6.7732    1469.67    27.6334    27.6356
     61.000     4.5119     4.5123   3.294114   3.294410     2.5604     0.2505     0.4329    34.8834 1.0832e+03     60.417    34.8811    34.8842     6.7609    1469.59    27.6370    27.6394
     62.000     4.4998     4.4999   3.293162   3.293382     2.5565     0.1694     0.4329    34.8840 1.0833e+03     61.408    34.8822    34.8846     6.7509    1469.55    27.6392    27.6411
     63.000     4.4948     4.4948   3.292797   3.293006     2.5542     0.1456     0.4261    34.8841 1.0902e+03     62.398    34.8827    34.8851     6.7450    1469.55    27.6401    27.6421
     64.000     4.4900     4.4902   3.292413   3.292631     2.5520     0.1012     0.4277    34.8839 1.0853e+03     63.388    34.8826    34.8850     6.7397    1469.55    27.6406    27.6425
     65.000     4.4840     4.4842   3.291936   3.292167     2.5504     0.1307     0.4314    34.8839 1.0784e+03     64.379    34.8828    34.8853     6.7364    1469.54    27.6414    27.6434
     66.000     4.4768     4.4766   3.291364   3.291550     2.5498     0.0631     0.4214    34.8843 1.0808e+03     65.369    34.8832    34.8856     6.7364    1469.53    27.6426    27.6445
     67.000     4.4708     4.4709   3.290874   3.291122     2.5493     0.0361     0.4215    34.8845 1.0814e+03     66.359    34.8832    34.8860     6.7367    1469.52    27.6432    27.6454
     68.000     4.4667     4.4668   3.290571   3.290798     2.5472     0.0187     0.4203    34.8846 1.0793e+03     67.349    34.8834    34.8860     6.7315    1469.52    27.6439    27.6459
     69.000     4.4582     4.4583   3.289897   3.290099     2.5440     0.0029     0.4161    34.8848 1.0752e+03     68.340    34.8840    34.8862     6.7234    1469.50    27.6453    27.6470
     70.000     4.4543     4.4542   3.289618   3.289819     2.5424    -0.0528     0.4166    34.8851 1.0775e+03     69.330    34.8842    34.8867     6.7194    1469.50    27.6459    27.6479
     71.000     4.4497     4.4494   3.289258   3.289449     2.5422    -0.0827     0.4141    34.8853 1.0779e+03     70.320    34.8844    34.8869     6.7205    1469.50    27.6465    27.6486
     72.000     4.4461     4.4459   3.289010   3.289195     2.5427    -0.0820     0.4099    34.8854 1.0733e+03     71.311    34.8847    34.8871     6.7237    1469.50    27.6472    27.6491
     73.000     4.4448     4.4448   3.288996   3.289188     2.5431    -0.0652     0.4152    34.8858 1.0697e+03     72.301    34.8854    34.8876     6.7262    1469.51    27.6479    27.6497
     74.000     4.4442     4.4442   3.288992   3.289199     2.5418    -0.0966     0.4166    34.8859 1.0722e+03     73.291    34.8854    34.8879     6.7227    1469.53    27.6480    27.6499
     75.000     4.4416     4.4415   3.288823   3.289020     2.5416    -0.1070     0.4077    34.8861 1.0741e+03     74.281    34.8856    34.8880     6.7233    1469.53    27.6484    27.6504
     76.000     4.4391     4.4393   3.288655   3.288873     2.5418    -0.1141     0.4187    34.8862 1.0669e+03     75.271    34.8858    34.8881     6.7254    1469.54    27.6489    27.6507
     77.000     4.4311     4.4312   3.287957   3.288203     2.5411    -0.0910     0.4265    34.8864 1.0623e+03     76.262    34.8855    34.8882     6.7252    1469.52    27.6495    27.6517
     78.000     4.4254     4.4256   3.287481   3.287729     2.5410    -0.1334     0.4118    34.8863 1.0662e+03     77.252    34.8854    34.8880     6.7268    1469.51    27.6501    27.6521
     79.000     4.4141     4.4149   3.286466   3.286771     2.5397    -0.1648     0.4097    34.8860 1.0684e+03     78.242    34.8848    34.8876     6.7254    1469.48    27.6508    27.6530
     80.000     4.4102     4.4137   3.286218   3.286731     2.5359    -0.1516     0.4059    34.8858 1.0560e+03     79.232    34.8854    34.8878     6.7144    1469.48    27.6518    27.6532
     81.000     4.4121     4.4119   3.286453   3.286631     2.5360    -0.1561     0.4109    34.8860 1.0609e+03     80.223    34.8857    34.8880     6.7153    1469.51    27.6518    27.6536
     82.000     4.4126     4.4123   3.286582   3.286717     2.5353    -0.1637     0.4070    34.8862 1.0667e+03     81.213    34.8861    34.8880     6.7137    1469.53    27.6521    27.6536
     83.000     4.4228     4.4222   3.287697   3.287802     2.5340    -0.1575     0.4049    34.8876 1.0605e+03     82.203    34.8879    34.8898     6.7086    1469.59    27.6524    27.6540
     84.000     4.4245     4.4245   3.287910   3.288111     2.5315    -0.1587     0.4071    34.8881 1.0533e+03     83.193    34.8881    34.8905     6.7009    1469.61    27.6524    27.6543
     85.000     4.4251     4.4258   3.288047   3.288289     2.5318    -0.1594     0.4136    34.8883 1.0545e+03     84.183    34.8885    34.8906     6.7025    1469.63    27.6527    27.6542
     86.000     4.4268     4.4267   3.288212   3.288397     2.5315    -0.1694     0.4067    34.8880 1.0563e+03     85.174    34.8882    34.8904     6.7022    1469.65    27.6522    27.6540
     87.000     4.4264     4.4266   3.288215   3.288430     2.5320    -0.1556     0.4081    34.8880 1.0604e+03     86.164    34.8880    34.8904     6.7047    1469.67    27.6521    27.6540
     88.000     4.4225     4.4232   3.287796   3.288139     2.5315    -0.1564     0.4100    34.8878 1.0534e+03     87.154    34.8867    34.8900     6.7047    1469.67    27.6515    27.6541
     89.000     4.3760     4.3750   3.283175   3.283506     2.5310    -0.1614     0.4110    34.8848 1.0444e+03     88.144    34.8809    34.8859     6.7125    1469.48    27.6520    27.6561
     90.000     4.3585     4.3584   3.281727   3.281947     2.5323    -0.1656     0.4086    34.8839 1.0464e+03     89.134    34.8818    34.8845     6.7206    1469.43    27.6546    27.6568
     91.000     4.3490     4.3490   3.280881   3.281098     2.5345    -0.1580     0.4056    34.8829 1.0627e+03     90.124    34.8814    34.8840     6.7305    1469.41    27.6553    27.6574
     92.000     4.3452     4.3448   3.280591   3.280745     2.5348    -0.1594     0.4027    34.8828 1.0544e+03     91.115    34.8815    34.8837     6.7331    1469.41    27.6558    27.6577
     93.000     4.3408     4.3404   3.280169   3.280351     2.5349    -0.1581     0.4134    34.8822 1.0441e+03     92.105    34.8805    34.8832     6.7349    1469.40    27.6555    27.6577
     94.000     4.3347     4.3369   3.279680   3.280076     2.5348    -0.1496     0.4078    34.8817 1.0447e+03     93.095    34.8808    34.8831     6.7366    1469.39    27.6564    27.6580
     95.000     4.3302     4.3303   3.279332   3.279558     2.5337    -0.1444     0.4109    34.8819 1.0572e+03     94.085    34.8809    34.8835     6.7347    1469.39    27.6570    27.6590
     96.000     4.3280     4.3285   3.279231   3.279461     2.5336    -0.1707     0.4068    34.8822 1.0481e+03     95.075    34.8814    34.8837     6.7356    1469.40    27.6576    27.6594
     97.000     4.3252     4.3257   3.279019   3.279256     2.5331    -0.1949     0.4053    34.8821 1.0376e+03     96.065    34.8814    34.8837     6.7354    1469.41    27.6579    27.6597
     98.000     4.3201     4.3203   3.278620   3.278853     2.5329    -0.1656     0.4125    34.8824 1.0472e+03     97.055    34.8816    34.8840     6.7364    1469.40    27.6586    27.6606
     99.000     4.3162     4.3160   3.278406   3.278561     2.5328    -0.1941     0.4120    34.8831 1.0485e+03     98.046    34.8826    34.8847     6.7375    1469.40    27.6599    27.6616
    100.000     4.3168     4.3168   3.278513   3.278698     2.5323    -0.2213     0.4035    34.8831 1.0376e+03     99.036    34.8827    34.8848     6.7366    1469.42    27.6599    27.6616
    101.000     4.3129     4.3130   3.278157   3.278417     2.5305    -0.2079     0.4096    34.8831 1.0382e+03    100.026    34.8821    34.8850     6.7323    1469.42    27.6599    27.6622
    102.000     4.3022     4.3022   3.277268   3.277481     2.5300    -0.2339     0.4032    34.8833 1.0403e+03    101.016    34.8823    34.8849     6.7336    1469.39    27.6612    27.6632
    103.000     4.2977     4.2976   3.276914   3.277100     2.5300    -0.2443     0.4047    34.8832 1.0380e+03    102.006    34.8824    34.8847     6.7349    1469.39    27.6618    27.6636
    104.000     4.2901     4.2903   3.276274   3.276492     2.5297    -0.2427     0.4009    34.8832 1.0383e+03    102.996    34.8824    34.8847     6.7363    1469.38    27.6626    27.6644
    105.000     4.2884     4.2898   3.276235   3.276529     2.5271    -0.2492     0.4026    34.8835 1.0344e+03    103.986    34.8832    34.8852     6.7288    1469.39    27.6635    27.6649
    106.000     4.2880     4.2881   3.276385   3.276570     2.5255    -0.2552     0.4038    34.8851 1.0307e+03    104.976    34.8849    34.8869     6.7243    1469.40    27.6648    27.6664
    107.000     4.2879     4.2876   3.276570   3.276608     2.5229    -0.2557     0.3976    34.8857 1.0334e+03    105.966    34.8865    34.8873     6.7164    1469.42    27.6661    27.6668
    108.000     4.3059     4.3059   3.278450   3.278677     2.5187    -0.2596     0.4023    34.8892 1.0404e+03    106.956    34.8892    34.8919     6.7001    1469.52    27.6664    27.6684
    109.000     4.2979     4.2965   3.277706   3.277809     2.5145    -0.2813     0.4055    34.8892 1.0390e+03    107.947    34.8883    34.8910     6.6883    1469.50    27.6665    27.6688
    110.000     4.2812     4.2801   3.276094   3.276309     2.5114    -0.3126     0.3963    34.8883 1.0350e+03    108.937    34.8864    34.8902     6.6819    1469.44    27.6668    27.6699
    111.000     4.2597     4.2595   3.273985   3.274319     2.5106    -0.3084     0.3930    34.8865 1.0315e+03    109.927    34.8837    34.8879     6.6841    1469.37    27.6670    27.6703
    112.000     4.2447     4.2434   3.272686   3.272798     2.5118    -0.2893     0.3971    34.8856 1.0315e+03    110.917    34.8838    34.8865     6.6915    1469.32    27.6686    27.6710
    113.000     4.2360     4.2358   3.271918   3.272116     2.5130    -0.2721     0.3984    34.8851 1.0329e+03    111.907    34.8834    34.8860     6.6979    1469.30    27.6693    27.6714
    114.000     4.2330     4.2328   3.271718   3.271894     2.5140    -0.2715     0.4009    34.8850 1.0337e+03    112.897    34.8836    34.8859     6.7027    1469.31    27.6698    27.6717
    115.000     4.2253     4.2256   3.271028   3.271297     2.5142    -0.2689     0.3971    34.8851 1.0355e+03    113.887    34.8831    34.8860     6.7056    1469.29    27.6702    27.6725
    116.000     4.2239     4.2240   3.271051   3.271248     2.5146    -0.2533     0.3971    34.8855 1.0373e+03    114.877    34.8843    34.8865     6.7081    1469.30    27.6713    27.6731
    117.000     4.2161     4.2160   3.270227   3.270492     2.5141    -0.2639     0.3971    34.8846 1.0370e+03    115.867    34.8823    34.8855     6.7088    1469.28    27.6706    27.6732
    118.000     4.2033     4.2029   3.269072   3.269293     2.5141    -0.2628     0.3998    34.8838 1.0344e+03    116.857    34.8817    34.8847     6.7118    1469.24    27.6715    27.6739
    119.000     4.1972     4.1979   3.268538   3.268821     2.5139    -0.2645     0.4020    34.8831 1.0318e+03    117.847    34.8813    34.8839     6.7134    1469.24    27.6718    27.6738
    120.000     4.1897     4.1907   3.267724   3.268148     2.5141    -0.2673     0.4004    34.8821 1.0298e+03    118.837    34.8790    34.8830     6.7163    1469.22    27.6708    27.6739
    121.000     4.1738     4.1738   3.266283   3.266573     2.5151    -0.2548     0.3973    34.8813 1.0286e+03    119.827    34.8783    34.8817     6.7232    1469.17    27.6719    27.6747
    122.000     4.1647     4.1649   3.265559   3.265771     2.5163    -0.2537     0.4019    34.8810 1.0284e+03    120.817    34.8788    34.8812     6.7299    1469.15    27.6733    27.6752
    123.000     4.1667     4.1671   3.265929   3.266117     2.5176    -0.2589     0.3981    34.8819 1.0326e+03    121.807    34.8806    34.8823     6.7346    1469.17    27.6745    27.6759
    124.000     4.1794     4.1789   3.267276   3.267417     2.5158    -0.2653     0.4022    34.8837 1.0400e+03    122.797    34.8825    34.8847     6.7272    1469.25    27.6747    27.6765
    125.000     4.1585     4.1595   3.265306   3.265600     2.5140    -0.2803     0.3987    34.8820 1.0390e+03    123.787    34.8808    34.8832     6.7259    1469.17    27.6756    27.6774
    126.000     4.1680     4.1683   3.266591   3.266668     2.5138    -0.2882     0.3970    34.8849 1.0338e+03    124.777    34.8854    34.8860     6.7241    1469.23    27.6782    27.6787
    127.000     4.1839     4.1844   3.268351   3.268418     2.5119    -0.2903     0.3971    34.8876 1.0287e+03    125.767    34.8888    34.8891     6.7155    1469.32    27.6793    27.6794
    128.000     4.1855     4.1854   3.268413   3.268572     2.5092    -0.3136     0.3929    34.8874 1.0243e+03    126.757    34.8873    34.8893     6.7073    1469.34    27.6779    27.6795
    129.000     4.1909     4.1909   3.269147   3.269291     2.5047    -0.3294     0.3924    34.8896 1.0227e+03    127.747    34.8897    34.8914     6.6918    1469.38    27.6793    27.6806
    130.000     4.1851     4.1853   3.268613   3.268856     2.4978    -0.3170     0.3931    34.8898 1.0266e+03    128.737    34.8891    34.8917     6.6707    1469.38    27.6794    27.6814
    131.000     4.1845     4.1846   3.268829   3.268953     2.4919    -0.3342     0.3964    34.8914 1.0306e+03    129.727    34.8917    34.8931     6.6520    1469.39    27.6815    27.6826
    132.000     4.1796     4.1796   3.268328   3.268593     2.4885    -0.3352     0.3923    34.8916 1.0311e+03    130.717    34.8904    34.8935     6.6425    1469.39    27.6811    27.6835
    133.000     4.1829     4.1837   3.269133   3.269222     2.4852    -0.3352     0.3924    34.8943 1.0300e+03    131.707    34.8959    34.8961     6.6313    1469.42    27.6851    27.6852
    134.000     4.1904     4.1907   3.269708   3.269983     2.4786    -0.3503     0.3922    34.8948 1.0281e+03    132.697    34.8942    34.8971     6.6088    1469.47    27.6829    27.6852
    135.000     4.1741     4.1735   3.268076   3.268348     2.4719    -0.3350     0.3922    34.8937 1.0250e+03    133.687    34.8916    34.8954     6.5902    1469.42    27.6826    27.6857
    136.000     4.1627     4.1628   3.267274   3.267445     2.4693    -0.3317     0.3926    34.8943 1.0221e+03    134.677    34.8937    34.8956     6.5843    1469.39    27.6855    27.6870
    137.000     4.1705     4.1705   3.268348   3.268348     2.4680    -0.3345     0.3924    34.8964 1.0203e+03    135.667    34.8976    34.8976     6.5792    1469.44    27.6877    27.6878
    138.000     4.1975     4.1966   3.271320   3.271163     2.4631    -0.3490     0.3927    34.9007 1.0217e+03    136.657    34.9036    34.9027     6.5587    1469.58    27.6897    27.6890
    139.000     4.2164     4.2165   3.273164   3.273226     2.4525    -0.3366     0.3920    34.9026 1.0234e+03    137.647    34.9048    34.9054     6.5207    1469.67    27.6886    27.6891
    140.000     4.2225     4.2214   3.273752   3.273809     2.4405    -0.3532     0.3873    34.9039 1.0234e+03    138.637    34.9048    34.9066     6.4803    1469.71    27.6880    27.6896
    141.000     4.2171     4.2131   3.273421   3.273099     2.4314    -0.3691     0.3873    34.9044 1.0220e+03    139.626    34.9060    34.9064     6.4514    1469.71    27.6895    27.6903
    142.000     4.2351     4.2307   3.275318   3.275009     2.4228    -0.3641     0.3923    34.9072 1.0202e+03    140.616    34.9088    34.9098     6.4203    1469.80    27.6898    27.6911
    143.000     4.2377     4.2378   3.275653   3.275748     2.4135    -0.3734     0.3887    34.9075 1.0172e+03    141.606    34.9095    34.9105     6.3896    1469.83    27.6901    27.6908
    144.000     4.2469     4.2466   3.276604   3.276724     2.4036    -0.3708     0.3845    34.9090 1.0145e+03    142.596    34.9105    34.9122     6.3558    1469.89    27.6899    27.6913
    145.000     4.2465     4.2466   3.276610   3.276786     2.3946    -0.3705     0.3828    34.9092 1.0136e+03    143.586    34.9103    34.9123     6.3265    1469.90    27.6898    27.6914
    146.000     4.2473     4.2474   3.276735   3.276917     2.3878    -0.3726     0.3831    34.9095 1.0137e+03    144.576    34.9105    34.9125     6.3044    1469.92    27.6899    27.6914
    147.000     4.2466     4.2465   3.276714   3.276893     2.3829    -0.3708     0.3879    34.9098 1.0137e+03    145.566    34.9104    34.9126     6.2889    1469.94    27.6899    27.6917
    148.000     4.2431     4.2428   3.276420   3.276576     2.3792    -0.3724     0.3785    34.9097 1.0139e+03    146.556    34.9101    34.9123     6.2779    1469.94    27.6900    27.6918
    149.000     4.2414     4.2413   3.276305   3.276495     2.3761    -0.3875     0.3823    34.9098 1.0134e+03    147.546    34.9101    34.9124     6.2688    1469.95    27.6902    27.6920
    150.000     4.2328     4.2332   3.275440   3.275765     2.3746    -0.3760     0.3788    34.9094 1.0104e+03    148.536    34.9083    34.9118     6.2660    1469.93    27.6897    27.6925
    151.000     4.2209     4.2214   3.274536   3.274784     2.3736    -0.3993     0.3775    34.9103 1.0069e+03    149.525    34.9098    34.9121     6.2656    1469.89    27.6922    27.6940
    152.000     4.2181     4.2187   3.274348   3.274585     2.3726    -0.3985     0.3775    34.9103 1.0053e+03    150.515    34.9099    34.9122     6.2633    1469.90    27.6926    27.6943
    153.000     4.2149     4.2155   3.274097   3.274345     2.3719    -0.3930     0.3822    34.9104 1.0065e+03    151.505    34.9099    34.9121     6.2622    1469.90    27.6929    27.6946
    154.000     4.2119     4.2123   3.273846   3.274101     2.3707    -0.3729     0.3778    34.9103 1.0068e+03    152.495    34.9096    34.9122     6.2596    1469.91    27.6930    27.6950
    155.000     4.2074     4.2075   3.273523   3.273726     2.3698    -0.3717     0.3775    34.9106 1.0053e+03    153.485    34.9099    34.9123     6.2581    1469.90    27.6938    27.6956
    156.000     4.2060     4.2053   3.273447   3.273574     2.3685    -0.3704     0.3775    34.9106 1.0041e+03    154.475    34.9100    34.9122     6.2549    1469.92    27.6940    27.6958
    157.000     4.2029     4.2031   3.273199   3.273418     2.3675    -0.3880     0.3775    34.9105 1.0021e+03    155.465    34.9098    34.9121     6.2527    1469.92    27.6942    27.6960
    158.000     4.2013     4.2011   3.273124   3.273268     2.3664    -0.3798     0.3824    34.9105 1.0013e+03    156.454    34.9100    34.9119     6.2501    1469.93    27.6945    27.6961
    159.000     4.1996     4.1999   3.272983   3.273190     2.3652    -0.3879     0.3865    34.9103 1.0009e+03    157.444    34.9096    34.9118     6.2472    1469.94    27.6944    27.6961
    160.000     4.1974     4.1974   3.272835   3.273019     2.3649    -0.3917     0.3838    34.9102 9.9873e+02    158.434    34.9097    34.9119     6.2476    1469.94    27.6947    27.6964
